Session_Duration (hours),Calories_Burned,Water_Intake (liters),Experience_Level,Calories_Class,interaction
1.15,1244.07,1.91,2.02,1,2.323
0.77,679.45,2.6,1.03,1,0.7931
1.46,964.48,2.08,1.01,1,1.4746
1.48,1955.23,2.41,2.01,1,2.9747999999999997
1.08,1068.23,2.7,1.0,1,1.08
0.54,356.72,2.21,1.01,1,0.5454
0.51,336.29,3.09,1.0,1,0.51
1.46,1922.38,2.92,1.97,1,2.8762
0.8,966.24,1.69,1.0,1,0.8
1.48,1420.8,3.4,2.0,1,2.96
1.05,1133.06,2.62,1.99,1,2.0895
1.1,1055.12,2.8,1.99,1,2.189
1.08,1167.37,2.3,2.01,1,2.1708
1.03,1018.77,2.1,1.0,1,1.03
1.98,2057.62,2.7,2.99,1,5.9202
1.46,1575.49,2.4,1.99,1,2.9053999999999998
0.85,747.32,3.27,1.0,1,0.85
1.06,1018.45,3.28,2.01,1,2.1306
1.71,2449.06,3.5,3.02,1,5.1642
1.12,1210.61,2.19,2.01,1,2.2512
1.37,985.58,3.71,1.99,1,2.7263
1.78,1389.47,2.71,3.01,1,5.3578
1.89,2704.78,3.49,3.01,1,5.688899999999999
1.43,1027.88,2.19,1.98,1,2.8314
1.03,1358.47,2.71,1.99,1,2.0497
1.86,1938.86,2.68,3.03,1,5.6358
1.24,1187.42,2.1,1.97,1,2.4428
0.54,535.57,3.11,1.02,1,0.5508000000000001
1.96,2287.91,3.52,2.97,1,5.8212
1.82,1419.6,3.49,3.0,1,5.46
0.54,356.72,1.81,1.01,1,0.5454
1.29,1238.4,2.3,2.0,1,2.58
1.26,1211.62,1.8,2.02,1,2.5452
1.4,1341.76,3.32,1.98,1,2.772
0.71,469.03,3.0,1.01,1,0.7171
1.01,667.81,2.1,1.02,1,1.0302
1.2,1587.96,1.98,2.03,1,2.4359999999999995
1.14,1376.89,3.61,1.0,1,1.14
0.96,1163.71,1.91,1.02,1,0.9792
1.18,848.18,2.4,1.98,1,2.3364
1.41,1358.11,2.61,2.04,1,2.8764
0.5,605.0,1.79,1.0,1,0.5
1.78,2547.36,3.5,3.01,1,5.3578
1.39,1225.42,1.99,1.02,1,1.4178
1.17,1262.55,2.0,1.99,1,2.3283
1.93,2256.36,2.68,2.99,1,5.770700000000001
0.82,541.2,2.09,1.0,1,0.82
1.26,906.44,3.68,1.99,1,2.5074
1.67,2388.1,2.71,3.0,1,5.01
1.42,1363.2,2.88,2.0,1,2.84
1.32,1304.42,2.2,1.0,1,1.32
1.2,1151.04,2.31,1.99,1,2.388
1.56,1825.2,3.49,3.0,1,4.68
0.75,658.8,2.62,1.0,1,0.75
0.56,677.6,3.18,1.0,1,0.56
1.87,2667.93,3.48,2.97,1,5.5539000000000005
1.83,2137.81,2.69,2.98,1,5.4534
1.8,1404.0,2.7,3.0,1,5.4
1.09,1440.0,2.77,2.01,1,2.1909
1.46,1445.4,1.81,1.0,1,1.46
0.8,968.88,3.39,1.01,1,0.808
1.43,1544.4,3.41,2.0,1,2.86
1.86,2172.85,3.53,2.98,1,5.542800000000001
1.45,1044.87,1.71,2.01,1,2.9144999999999994
1.28,1229.82,2.31,2.01,1,2.5728
1.19,1569.49,2.0,1.99,1,2.3681
1.73,1350.44,2.68,3.01,1,5.207299999999999
1.24,817.66,1.78,1.0,1,1.24
1.44,1553.9,2.1,1.99,1,2.8655999999999997
1.55,1812.1,2.7,2.99,1,4.6345
1.24,1636.8,2.11,2.0,1,2.48
0.96,951.26,2.8,1.01,1,0.9696
1.84,2631.2,2.69,3.0,1,5.5200000000000005
0.78,514.8,2.08,1.0,1,0.78
1.51,1448.39,2.0,1.99,1,3.0049
1.57,1838.31,3.51,3.01,1,4.7257
1.14,1095.31,2.01,2.01,1,2.2913999999999994
0.63,623.13,1.81,1.0,1,0.63
1.49,1607.86,2.8,1.99,1,2.9651
1.29,1392.04,1.89,1.99,1,2.5671
1.04,749.42,2.39,2.01,1,2.0904
0.58,382.8,2.88,1.0,1,0.58
0.92,1115.22,1.72,1.02,1,0.9384
0.68,824.3,2.71,1.02,1,0.6936000000000001
1.49,1966.8,2.79,2.0,1,2.98
1.41,931.45,2.89,1.01,1,1.4241
1.4,1694.0,3.39,1.0,1,1.4
1.43,1371.66,2.49,1.99,1,2.8457
1.46,1049.45,1.9,1.98,1,2.8908
1.44,1553.9,1.7,1.99,1,2.8655999999999997
1.15,1242.0,2.47,2.0,1,2.3
1.23,886.34,2.31,2.01,1,2.4722999999999997
1.49,1963.52,2.5,1.98,1,2.9502
0.85,841.5,3.5,1.0,1,0.85
1.45,1563.39,2.29,1.98,1,2.871
1.02,1345.28,3.42,1.99,1,2.0298
1.13,1222.43,1.9,2.02,1,2.2826
1.39,1503.7,2.12,2.02,1,2.8078
1.29,1238.4,2.3,2.0,1,2.58
1.1,1447.16,2.12,1.96,1,2.156
1.53,2189.58,3.5,3.01,1,4.6053
1.02,734.4,2.59,2.0,1,2.04
0.94,929.75,3.1,1.0,1,0.94
1.15,1239.93,1.48,1.98,1,2.2769999999999997
1.51,1330.01,1.51,1.01,1,1.5251000000000001
1.06,1145.75,1.69,2.01,1,2.1306
1.41,1355.86,2.18,2.02,1,2.8482
1.43,1886.03,2.5,1.99,1,2.8457
1.71,2445.3,2.69,3.0,1,5.13
1.12,739.2,2.09,1.0,1,1.12
1.57,1839.73,3.52,3.02,1,4.7414000000000005
1.04,1124.14,2.61,2.01,1,2.0904
1.27,1370.46,2.71,1.99,1,2.5273
1.07,1294.7,3.19,1.0,1,1.07
1.9,2223.0,3.5,3.0,1,5.699999999999999
1.14,819.43,2.61,1.98,1,2.2571999999999997
0.9,792.0,2.4,1.0,1,0.9
1.27,1220.22,2.2,2.01,1,2.5526999999999997
1.74,2034.23,2.71,2.99,1,5.2026
1.3,936.0,1.62,2.0,1,2.6
1.3,1718.86,3.09,2.02,1,2.6260000000000003
0.8,967.12,2.88,1.0,1,0.8
1.0,1317.8,2.29,1.98,1,1.98
1.36,1347.62,2.9,1.01,1,1.3736000000000002
0.75,660.6,2.49,1.01,1,0.7575000000000001
1.38,1492.88,2.5,2.02,1,2.7876
1.08,1306.8,3.41,1.0,1,1.08
1.28,1384.7,2.31,2.02,1,2.5856
1.15,1388.97,2.6,1.0,1,1.15
0.61,535.82,3.68,1.0,1,0.61
1.28,1228.8,2.6,2.0,1,2.56
1.3,936.78,2.13,2.01,1,2.613
1.05,1134.0,3.21,2.0,1,2.1
1.47,1412.38,2.7,2.01,1,2.9546999999999994
1.93,2259.84,2.7,3.01,1,5.8092999999999995
0.75,906.68,3.02,1.0,1,0.75
1.15,1240.97,2.59,1.99,1,2.2885
1.04,916.86,2.43,1.02,1,1.0608
1.22,876.94,2.32,1.98,1,2.4156
0.68,598.4,2.61,1.0,1,0.68
1.18,851.02,2.5,2.02,1,2.3836
1.1,1188.0,2.1,2.0,1,2.2
0.59,583.57,2.91,1.0,1,0.59
1.13,1219.38,2.99,1.99,1,2.2487
1.3,1406.34,2.08,2.02,1,2.6260000000000003
0.95,941.36,2.11,1.01,1,0.9594999999999999
1.33,956.0,2.1,1.98,1,2.6334
1.28,1230.85,2.31,2.02,1,2.5856
0.93,819.14,1.79,1.01,1,0.9393
1.67,2391.77,2.7,3.02,1,5.0434
1.48,1302.4,2.71,1.0,1,1.48
1.15,829.38,2.51,2.02,1,2.323
0.74,651.79,3.52,1.01,1,0.7474
1.02,1236.44,1.69,1.02,1,1.0404
1.47,1587.6,2.68,2.0,1,2.94
0.76,752.4,3.0,1.0,1,0.76
1.14,1004.11,1.69,1.01,1,1.1514
1.06,763.2,2.91,2.0,1,2.12
1.33,1757.06,1.51,2.01,1,2.6733
1.57,2243.37,3.52,2.99,1,4.6943
1.27,1220.22,3.51,2.01,1,2.5526999999999997
1.46,1444.09,2.22,1.0,1,1.46
0.65,427.83,2.71,1.0,1,0.65
1.0,1212.2,3.61,1.02,1,1.02
1.59,1656.14,2.7,3.02,1,4.8018
1.9,2714.91,3.49,2.99,1,5.681
1.33,1276.8,2.1,2.0,1,2.66
0.91,800.8,2.62,1.0,1,0.91
1.37,1811.41,2.1,2.02,1,2.7674000000000003
0.68,447.98,2.4,1.0,1,0.68
1.27,1370.46,1.69,1.99,1,2.5273
1.48,1421.98,1.81,2.01,1,2.9747999999999997
1.83,2144.39,3.49,3.02,1,5.5266
0.61,536.8,1.5,1.0,1,0.61
1.01,891.22,2.29,1.03,1,1.0403
1.33,1757.06,2.3,2.01,1,2.6733
1.08,950.4,2.01,1.0,1,1.08
1.16,1113.6,1.48,2.0,1,2.32
1.45,1568.61,2.93,2.02,1,2.929
0.97,1176.9,2.11,1.03,1,0.9991
1.01,998.08,2.12,1.0,1,1.01
1.36,1793.7,2.1,1.99,1,2.7064000000000004
1.08,1166.4,2.81,2.0,1,2.16
0.66,579.74,2.59,1.0,1,0.66
1.15,1243.04,2.88,2.01,1,2.3114999999999997
0.51,618.22,2.21,1.02,1,0.5202
1.14,1503.55,2.69,1.99,1,2.2685999999999997
1.42,1365.47,2.61,2.02,1,2.8684
1.48,1958.48,2.42,2.03,1,3.0043999999999995
1.39,1224.31,1.49,1.01,1,1.4039
1.08,950.4,2.52,1.0,1,1.08
1.71,1334.83,2.69,3.01,1,5.147099999999999
1.38,909.14,2.3,1.0,1,1.38
0.73,481.8,2.69,1.0,1,0.73
1.81,1880.95,3.49,2.99,1,5.4119
0.84,737.86,3.5,1.0,1,0.84
1.29,929.57,1.82,2.01,1,2.5928999999999998
0.93,613.24,3.11,1.0,1,0.93
0.61,536.8,2.3,1.0,1,0.61
1.94,2269.8,3.48,3.0,1,5.82
0.73,723.36,1.79,1.01,1,0.7373
1.06,1017.6,1.71,2.0,1,2.12
1.23,1624.95,2.19,2.01,1,2.4722999999999997
0.73,641.82,3.6,1.0,1,0.73
1.88,2201.29,2.71,3.01,1,5.658799999999999
0.95,836.76,2.01,1.01,1,0.9594999999999999
1.13,1084.8,2.78,2.0,1,2.26
0.67,809.96,2.32,1.0,1,0.67
0.85,560.49,2.29,1.0,1,0.85
1.23,812.54,3.3,1.01,1,1.2423
0.9,790.56,3.49,1.0,1,0.9
1.66,1727.73,3.49,3.01,1,4.996599999999999
1.21,1196.81,2.2,1.0,1,1.21
1.7,1989.0,3.5,3.0,1,5.1
1.41,930.6,1.62,1.0,1,1.41
1.19,858.94,3.1,2.03,1,2.4156999999999997
1.46,1401.6,2.17,2.0,1,2.92
1.38,1324.8,2.3,2.0,1,2.76
1.19,1285.2,2.11,2.0,1,2.38
1.0,660.6,3.61,1.01,1,1.01
1.04,996.74,2.4,1.98,1,2.0592
1.79,1864.46,2.7,3.02,1,5.4058
1.77,2069.31,3.5,2.99,1,5.2923
1.97,2051.95,3.5,3.02,1,5.9494
1.48,1599.73,3.41,2.01,1,2.9747999999999997
1.02,673.2,2.89,1.0,1,1.02
0.9,1089.0,2.6,1.0,1,0.9
1.08,950.4,3.21,1.0,1,1.08
1.84,1906.24,3.49,2.95,1,5.428000000000001
1.4,1344.0,3.28,2.0,1,2.8
1.2,1586.64,2.01,2.02,1,2.424
1.94,1512.04,2.68,2.99,1,5.8006
1.44,1429.49,2.49,1.03,1,1.4832
1.14,1381.91,2.1,1.02,1,1.1627999999999998
1.32,1307.99,2.88,1.01,1,1.3332000000000002
1.1,1188.0,2.2,2.0,1,2.2
1.39,1499.95,3.41,1.99,1,2.7661
0.69,682.48,2.63,1.0,1,0.69
1.82,1418.51,2.7,2.99,1,5.441800000000001
0.75,661.2,3.48,1.02,1,0.765
0.69,456.23,2.3,1.02,1,0.7038
1.09,957.46,2.69,1.0,1,1.09
0.53,349.8,3.31,1.0,1,0.53
1.16,1021.73,3.38,1.01,1,1.1716
1.13,1221.42,1.98,2.01,1,2.2712999999999997
1.16,1531.2,2.32,2.0,1,2.32
1.97,2048.8,2.69,3.0,1,5.91
1.84,2154.46,2.68,3.01,1,5.5384
1.88,2196.22,3.51,2.98,1,5.602399999999999
2.0,2083.2,3.51,3.02,1,6.04
1.29,1705.64,2.59,2.02,1,2.6058
1.21,1462.77,3.4,1.0,1,1.21
0.56,553.39,2.93,1.0,1,0.56
1.36,1796.7,3.4,2.01,1,2.7336
1.94,1510.87,2.7,2.98,1,5.7812
1.8,2575.98,3.49,3.01,1,5.418
1.37,1654.69,3.61,1.0,1,1.37
1.18,1132.8,1.9,2.0,1,2.36
1.03,740.98,2.01,1.99,1,2.0497
1.31,1412.44,2.31,1.98,1,2.5938
1.1,1456.84,1.7,2.04,1,2.244
1.19,1142.4,2.91,2.0,1,2.38
1.41,1527.88,2.51,2.04,1,2.8764
1.01,970.41,2.4,2.01,1,2.0301
1.29,1699.96,2.0,1.98,1,2.5542000000000002
1.72,2461.49,2.69,3.01,1,5.177199999999999
1.91,2727.1,3.5,2.98,1,5.6918
0.6,594.54,2.21,1.01,1,0.606
1.25,1511.12,1.5,1.0,1,1.25
1.88,2206.37,3.52,3.04,1,5.715199999999999
1.24,892.8,2.0,2.0,1,2.48
1.61,1886.6,2.7,3.02,1,4.8622000000000005
1.2,792.0,2.0,1.0,1,1.2
1.73,2022.54,3.5,2.99,1,5.172700000000001
1.56,2234.23,3.51,3.02,1,4.7112
1.86,1449.68,3.47,2.99,1,5.561400000000001
0.62,409.57,2.29,1.01,1,0.6262
0.9,891.0,2.69,1.0,1,0.9
0.62,408.83,1.81,1.0,1,0.62
1.47,1942.02,2.79,2.01,1,2.9546999999999994
1.56,1215.86,2.72,2.99,1,4.6644000000000005
1.81,1410.71,3.49,2.99,1,5.4119
0.75,909.15,2.32,1.02,1,0.765
1.05,694.89,2.49,1.03,1,1.0815000000000001
1.19,1288.41,2.41,2.03,1,2.4156999999999997
1.53,1787.35,2.69,2.98,1,4.5594
1.91,1989.46,3.51,3.02,1,5.7682
1.53,1194.32,2.68,3.01,1,4.6053
1.49,1610.54,3.7,2.01,1,2.9948999999999995
0.57,500.69,3.42,1.0,1,0.57
1.29,1392.04,2.59,1.99,1,2.5671
1.03,987.98,2.32,1.99,1,2.0497
1.45,1043.13,2.01,1.99,1,2.8855
0.68,822.8,2.93,1.0,1,0.68
1.82,1417.42,3.48,2.98,1,5.4236
1.41,1862.75,2.59,2.01,1,2.8340999999999994
0.8,703.36,2.7,1.0,1,0.8
1.1,1454.42,1.72,2.02,1,2.2220000000000004
1.26,1209.6,2.51,2.0,1,2.52
0.83,732.39,2.09,1.03,1,0.8549
0.55,484.88,2.18,1.02,1,0.561
0.51,616.54,1.81,1.0,1,0.51
1.47,1059.28,1.5,2.01,1,2.9546999999999994
1.24,895.03,1.93,2.03,1,2.5172
1.77,1843.63,3.5,3.02,1,5.3454
1.07,1155.6,1.48,2.0,1,2.14
1.67,1301.6,3.51,2.99,1,4.9933000000000005
1.02,979.2,1.99,2.0,1,2.04
1.1,1189.98,1.72,2.02,1,2.2220000000000004
1.37,1809.91,2.61,2.01,1,2.7537
1.66,1725.07,2.7,2.99,1,4.9634
1.97,2303.13,3.48,2.99,1,5.890300000000001
1.51,1994.86,2.12,2.01,1,3.0351
1.34,1768.8,2.3,2.0,1,2.68
1.06,1281.43,3.39,1.0,1,1.06
1.91,1490.95,3.5,3.01,1,5.749099999999999
0.79,781.39,2.09,1.0,1,0.79
1.31,1258.65,3.11,2.01,1,2.6330999999999998
0.82,542.18,2.22,1.02,1,0.8363999999999999
1.47,1587.6,1.68,2.0,1,2.94
1.84,1432.99,3.49,2.98,1,5.4832
1.37,1204.5,3.7,1.0,1,1.37
1.14,1379.4,2.39,1.0,1,1.14
1.76,1833.22,2.69,3.02,1,5.3152
1.04,916.03,1.59,1.01,1,1.0504
1.37,1357.53,1.91,1.01,1,1.3837000000000002
1.14,1230.17,1.49,1.99,1,2.2685999999999997
1.29,1132.1,2.2,1.0,1,1.29
1.87,1947.79,2.71,3.02,1,5.6474
1.66,1294.8,2.69,3.0,1,4.9799999999999995
1.09,1080.08,2.0,1.01,1,1.1009
1.02,979.2,1.89,2.0,1,2.04
1.02,980.02,3.38,2.01,1,2.0502
0.99,1197.9,2.59,1.0,1,0.99
1.49,982.51,1.8,1.0,1,1.49
1.93,1504.24,3.49,2.99,1,5.770700000000001
2.0,2855.6,3.51,2.98,1,5.96
1.45,1568.61,2.02,2.02,1,2.929
1.26,909.47,2.51,2.03,1,2.5578
0.8,527.52,2.1,1.0,1,0.8
1.08,1307.99,3.19,1.01,1,1.0908
0.73,882.5,3.51,1.0,1,0.73
1.97,2304.9,3.49,3.0,1,5.91
1.37,988.04,1.8,2.02,1,2.7674000000000003
1.41,1395.9,3.4,1.0,1,1.41
1.34,964.8,2.3,2.0,1,2.68
1.67,1305.61,2.7,3.03,1,5.060099999999999
1.42,1721.32,2.0,1.02,1,1.4484
1.08,1035.94,3.31,1.99,1,2.1492
1.38,1821.6,1.79,2.0,1,2.76
1.63,2330.9,3.49,3.0,1,4.89
1.87,2678.21,3.51,3.02,1,5.6474
0.58,381.76,3.39,1.0,1,0.58
0.52,515.27,2.3,1.01,1,0.5252
0.76,751.72,3.5,1.0,1,0.76
0.76,920.44,1.59,1.01,1,0.7676000000000001
1.13,1491.6,1.8,2.0,1,2.26
1.05,1271.66,2.7,1.01,1,1.0605
1.13,1491.6,1.79,2.0,1,2.26
1.2,861.12,1.69,1.96,1,2.352
0.97,852.82,1.92,1.0,1,0.97
0.76,917.09,2.49,1.0,1,0.76
1.19,1045.3,3.7,1.0,1,1.19
1.28,919.3,3.3,1.97,1,2.5216
0.52,629.77,1.82,1.01,1,0.5252
1.31,941.63,3.52,1.98,1,2.5938
0.85,841.5,2.19,1.0,1,0.85
1.23,1215.49,2.21,1.0,1,1.23
0.73,722.7,1.48,1.0,1,0.73
0.87,1053.66,2.59,1.01,1,0.8787
1.07,1154.64,2.17,1.99,1,2.1293
0.92,912.46,2.19,1.02,1,0.9384
1.29,852.95,2.69,1.02,1,1.3158
1.78,2545.4,2.69,3.0,1,5.34
1.39,1377.35,2.01,1.01,1,1.4039
1.9,2717.0,3.49,3.0,1,5.699999999999999
1.22,1609.06,2.99,1.99,1,2.4278
1.41,1353.6,2.9,2.0,1,2.82
1.08,1166.4,2.79,2.0,1,2.16
1.31,1730.64,3.39,2.01,1,2.6330999999999998
1.64,1704.29,2.71,2.99,1,4.9036
1.33,1435.2,2.01,1.99,1,2.6467
1.85,1443.0,3.51,3.0,1,5.550000000000001
0.76,918.76,1.61,1.0,1,0.76
1.01,971.22,3.29,2.02,1,2.0402
1.5,1436.4,3.41,1.97,1,2.955
1.14,1093.49,2.51,1.99,1,2.2685999999999997
1.47,1293.6,1.82,1.0,1,1.47
1.4,1512.0,2.19,2.0,1,2.8
1.29,1275.94,3.38,1.0,1,1.29
1.27,914.4,1.79,2.0,1,2.54
1.85,1926.96,2.71,3.02,1,5.587000000000001
1.03,989.62,3.42,2.01,1,2.0703
1.17,1263.6,2.4,2.0,1,2.34
1.58,1644.46,2.71,3.01,1,4.7558
1.08,1426.79,2.71,2.01,1,2.1708
0.79,520.93,2.09,1.0,1,0.79
1.34,1447.2,3.11,2.0,1,2.68
1.03,740.98,2.4,1.99,1,2.0497
1.37,988.87,2.5,2.03,1,2.7811
1.01,968.79,3.4,1.99,1,2.0099
1.23,1081.42,1.59,1.0,1,1.23
1.09,1438.8,3.42,2.0,1,2.18
0.5,439.2,2.51,1.0,1,0.5
1.22,879.13,2.19,2.01,1,2.4521999999999995
1.07,708.13,2.02,1.03,1,1.1021
1.3,1249.04,2.09,2.01,1,2.613
1.14,1231.2,2.7,2.0,1,2.28
1.5,1811.7,2.81,1.0,1,1.5
1.06,1145.75,2.4,2.01,1,2.1306
1.99,2068.01,2.69,2.99,1,5.950100000000001
0.97,640.2,2.09,1.0,1,0.97
1.09,1175.24,2.4,1.98,1,2.1582000000000003
1.3,1573.0,3.31,1.0,1,1.3
1.73,1797.82,3.49,2.99,1,5.172700000000001
1.12,987.39,2.99,1.02,1,1.1424
1.5,2148.3,3.5,3.02,1,4.53
1.36,1346.4,2.9,1.0,1,1.36
1.09,959.2,1.9,1.0,1,1.09
1.88,1466.4,2.69,3.0,1,5.64
1.16,834.5,2.41,1.99,1,2.3084
1.37,1480.83,1.78,2.01,1,2.7537
1.5,1078.2,2.0,1.98,1,2.9699999999999998
1.87,2678.21,2.72,3.02,1,5.6474
1.0,1320.0,3.1,2.0,1,2.0
1.34,1773.22,2.1,2.03,1,2.7201999999999997
1.86,2661.85,2.71,3.01,1,5.5986
1.76,2516.8,3.49,3.0,1,5.28
1.15,1390.24,3.5,1.0,1,1.15
1.38,1490.4,3.41,2.0,1,2.76
1.29,927.25,2.39,1.98,1,2.5542000000000002
1.0,959.2,2.41,1.99,1,1.99
1.37,1357.53,2.01,1.01,1,1.3837000000000002
1.02,978.38,2.38,1.99,1,2.0298
0.55,363.0,2.18,1.0,1,0.55
0.95,837.52,2.01,1.02,1,0.969
0.57,689.07,2.41,1.0,1,0.57
1.39,1332.18,3.3,1.98,1,2.7521999999999998
1.88,1952.19,2.7,2.98,1,5.602399999999999
0.89,879.5,2.01,1.0,1,0.89
1.71,1781.14,3.49,3.02,1,5.1642
1.49,984.29,1.51,1.01,1,1.5049
1.0,1081.8,3.08,2.02,1,2.02
1.06,763.84,2.4,2.01,1,2.1306
1.81,1882.4,3.5,3.0,1,5.43
1.04,998.4,2.6,2.0,1,2.08
0.8,527.04,2.2,1.0,1,0.8
0.71,861.44,2.6,1.03,1,0.7313
0.61,603.9,3.43,1.0,1,0.61
1.87,2181.17,2.7,2.96,1,5.535200000000001
1.63,2329.11,2.7,2.99,1,4.8737
0.88,581.33,3.49,1.01,1,0.8888
1.14,1504.8,1.7,2.0,1,2.28
1.31,1585.1,2.52,1.0,1,1.31
0.95,834.48,2.67,1.0,1,0.95
1.4,1388.52,1.58,1.02,1,1.428
1.51,1175.08,3.51,2.97,1,4.4847
1.22,1317.6,2.11,2.0,1,2.44
1.38,1820.08,2.3,1.99,1,2.7462
1.75,1365.0,2.71,3.0,1,5.25
0.94,620.4,2.02,1.0,1,0.94
1.02,673.2,2.6,1.0,1,1.02
1.32,1597.2,2.31,1.0,1,1.32
1.17,1414.41,3.4,1.0,1,1.17
0.9,891.81,2.41,1.01,1,0.909
1.88,2686.33,2.69,2.99,1,5.6212
1.7,1769.36,3.52,3.01,1,5.116999999999999
1.16,834.5,2.39,1.99,1,2.3084
1.02,1235.32,2.21,1.01,1,1.0302
1.43,1731.87,2.4,1.01,1,1.4443
1.29,927.25,2.1,1.98,1,2.5542000000000002
1.88,2688.4,3.5,3.0,1,5.64
1.82,2126.12,3.5,2.98,1,5.4236
1.2,1151.04,1.81,1.99,1,2.388
1.35,1456.78,2.09,1.99,1,2.6865
0.97,640.78,1.71,1.01,1,0.9797
0.81,800.44,3.7,1.0,1,0.81
1.15,1245.1,1.52,2.03,1,2.3345
1.26,1106.78,3.12,1.0,1,1.26
1.39,997.46,2.11,1.96,1,2.7243999999999997
1.15,1519.26,1.53,2.01,1,2.3114999999999997
0.64,634.18,2.1,1.01,1,0.6464
1.61,1254.83,2.69,2.99,1,4.8139
1.09,1441.2,2.29,2.02,1,2.2018
1.32,949.61,1.91,1.99,1,2.6268000000000002
1.15,827.31,3.41,1.99,1,2.2885
1.22,1614.43,2.81,2.03,1,2.4766
1.19,1141.45,1.99,1.99,1,2.3681
1.02,735.62,3.51,2.02,1,2.0604
0.99,712.21,1.6,1.99,1,1.9701
1.41,1015.2,2.51,2.0,1,2.82
0.61,604.45,2.69,1.01,1,0.6161
1.3,1720.29,2.09,2.03,1,2.639
1.42,1874.4,3.69,2.0,1,2.84
1.87,2196.32,3.51,3.05,1,5.7035
1.15,1240.97,2.22,1.99,1,2.2885
1.11,1198.8,1.72,2.0,1,2.22
0.92,910.8,1.69,1.0,1,0.92
1.31,1255.5,3.1,1.98,1,2.5938
1.33,958.4,2.11,2.01,1,2.6733
1.44,1423.01,1.58,1.0,1,1.44
1.67,1305.61,2.69,3.03,1,5.060099999999999
1.03,1247.43,2.88,1.01,1,1.0403
1.08,1165.43,2.8,1.99,1,2.1492
1.66,1942.2,3.49,3.0,1,4.9799999999999995
0.57,376.54,2.39,1.01,1,0.5757
1.12,987.39,3.01,1.02,1,1.1424
1.51,1176.89,2.68,2.99,1,4.5149
1.67,2389.94,2.71,3.01,1,5.026699999999999
1.03,680.42,2.1,1.01,1,1.0403
1.29,928.8,2.11,2.0,1,2.58
1.26,1209.6,2.51,2.0,1,2.52
0.72,475.2,3.6,1.0,1,0.72
1.22,1075.55,2.41,1.02,1,1.2444
1.08,1035.94,2.11,1.99,1,2.1492
1.81,2117.7,3.49,3.0,1,5.43
1.32,950.4,1.88,2.0,1,2.64
0.7,845.46,3.0,1.0,1,0.7
1.6,2286.24,3.51,2.99,1,4.784000000000001
1.29,1704.22,1.9,2.01,1,2.5928999999999998
1.08,1423.22,2.8,1.98,1,2.1384000000000003
1.73,1803.35,3.5,3.03,1,5.241899999999999
1.61,1674.4,2.72,3.0,1,4.83
1.08,1426.79,2.82,2.01,1,2.1708
1.8,2575.98,3.5,3.01,1,5.418
1.34,1771.75,2.41,2.02,1,2.7068000000000003
1.33,1275.74,2.11,1.99,1,2.6467
1.67,1738.14,3.51,3.01,1,5.026699999999999
1.38,1328.11,3.43,2.03,1,2.8013999999999997
1.37,986.4,2.81,2.0,1,2.74
1.18,775.26,2.92,1.0,1,1.18
1.1,791.34,2.4,1.99,1,2.189
1.43,1257.26,3.5,1.0,1,1.43
1.81,1878.06,3.49,2.97,1,5.3757
1.37,1205.6,3.21,1.0,1,1.37
0.99,653.99,1.67,1.01,1,0.9999
1.01,968.79,1.5,1.99,1,2.0099
1.42,1533.6,2.41,2.0,1,2.84
1.01,1090.8,2.0,2.0,1,2.02
1.29,1562.32,2.3,1.01,1,1.3029
1.33,1758.53,2.28,2.02,1,2.6866000000000003
0.7,461.16,3.09,1.0,1,0.7
0.54,534.11,3.31,1.0,1,0.54
1.7,1769.36,3.49,3.01,1,5.116999999999999
1.18,1274.4,2.0,2.0,1,2.36
1.14,820.8,3.11,2.0,1,2.28
0.95,1152.64,2.01,1.03,1,0.9784999999999999
1.04,1121.33,2.62,1.98,1,2.0592
1.49,1072.8,3.6,2.0,1,2.98
1.08,1169.32,2.12,2.03,1,2.1924
0.84,553.39,2.9,1.0,1,0.84
1.02,735.01,1.52,2.01,1,2.0502
0.93,919.03,1.7,1.0,1,0.93
1.45,1567.3,3.36,2.01,1,2.9144999999999994
0.77,678.83,2.6,1.02,1,0.7854
1.14,1504.8,2.11,2.0,1,2.28
1.01,727.81,2.8,2.01,1,2.0301
0.83,548.8,2.29,1.02,1,0.8466
1.0,960.0,3.51,2.0,1,2.0
0.59,713.9,2.07,1.0,1,0.59
1.47,1291.25,2.42,1.0,1,1.47
1.05,1388.31,3.2,2.02,1,2.121
0.72,476.06,3.48,1.02,1,0.7343999999999999
1.32,1422.04,2.0,1.97,1,2.6004
0.52,342.89,2.42,1.0,1,0.52
1.27,1258.44,3.71,1.01,1,1.2827
1.47,1459.27,3.3,1.03,1,1.5141
0.85,839.97,2.3,1.0,1,0.85
1.24,1339.2,2.2,2.0,1,2.48
1.36,1196.8,3.21,1.0,1,1.36
1.52,1775.66,2.69,2.98,1,4.5296
1.03,1358.47,2.61,1.99,1,2.0497
1.61,1885.15,2.71,3.01,1,4.8461
0.97,639.04,2.41,1.0,1,0.97
1.14,820.8,2.7,2.0,1,2.28
1.2,1297.08,2.41,2.01,1,2.4119999999999995
0.51,505.36,1.69,1.01,1,0.5151
0.79,955.9,3.42,1.0,1,0.79
1.27,1220.22,2.52,2.01,1,2.5526999999999997
0.73,641.82,2.71,1.0,1,0.73
1.19,786.11,3.39,1.01,1,1.2019
1.17,1543.11,2.38,1.99,1,2.3283
